osmid,y,x,street_count,highway,ref,geometry
211321253,41.3199441,2.0260186,3,,,POINT (2.0260186 41.3199441)
245491934,41.3159235,2.022247,1,,,POINT (2.022247 41.3159235)
473593975,41.2773192,2.0534137,1,,,POINT (2.0534137 41.2773192)
576359605,41.306601,2.0103452,2,,,POINT (2.0103452 41.306601)
576359606,41.3065716,2.0098366,2,,,POINT (2.0098366 41.3065716)
1094360207,41.31501,2.0137231,1,crossing,,POINT (2.0137231 41.31501)
1096529627,41.317512,2.0105191,2,crossing,,POINT (2.0105191 41.317512)
1104961847,41.313565,2.0148632,2,crossing,,POINT (2.0148632 41.313565)
1104961858,41.3135935,2.0149217,2,crossing,,POINT (2.0149217 41.3135935)
1119033368,41.3129411,2.01558,2,,,POINT (2.01558 41.3129411)
1564373943,41.3067923,2.0113313,2,,,POINT (2.0113313 41.3067923)
1567770481,41.3079825,2.0058461,2,,,POINT (2.0058461 41.3079825)
1666976860,41.3065166,2.0078389,2,,,POINT (2.0078389 41.3065166)
1666976862,41.3071612,2.0067215,2,,,POINT (2.0067215 41.3071612)
1666976869,41.3064966,2.0083201,2,,,POINT (2.0083201 41.3064966)
1666976870,41.3075966,2.0062242,2,,,POINT (2.0062242 41.3075966)
1666976872,41.3080036,2.0059023,2,,,POINT (2.0059023 41.3080036)
1666976877,41.3066496,2.0074741,2,,,POINT (2.0074741 41.3066496)
1666976890,41.3074594,2.0063674,2,,,POINT (2.0063674 41.3074594)
1666976894,41.3066335,2.0110897,2,,,POINT (2.0110897 41.3066335)
1676387266,41.322799,2.0195193,2,,,POINT (2.0195193 41.322799)
1676387274,41.3222176,2.0202842,2,,,POINT (2.0202842 41.3222176)
1693128073,41.315727,2.0241768,2,,,POINT (2.0241768 41.315727)
1693797759,41.3089998,2.0114772,1,,,POINT (2.0114772 41.3089998)
1763262439,41.3197839,2.0258516,2,,,POINT (2.0258516 41.3197839)
2142861584,41.321187,2.0216343,2,,,POINT (2.0216343 41.321187)
2142861651,41.3235932,2.0184692,1,,,POINT (2.0184692 41.3235932)
2187128539,41.3239473,2.0152352,2,crossing,,POINT (2.0152352 41.3239473)
2195497119,41.3215369,2.0211759,2,,,POINT (2.0211759 41.3215369)
2209582609,41.2869268,2.0673444,2,,,POINT (2.0673444 41.2869268)
2209582610,41.286927,2.0673321,2,,,POINT (2.0673321 41.286927)
2209582611,41.2869291,2.0673556,2,,,POINT (2.0673556 41.2869291)
2209582612,41.2869301,2.067321,2,,,POINT (2.067321 41.2869301)
2209582615,41.2869339,2.0673651,2,,,POINT (2.0673651 41.2869339)
2209582720,41.2874386,2.0662961,2,,,POINT (2.0662961 41.2874386)
2209582935,41.2882549,2.0646075,2,,,POINT (2.0646075 41.2882549)
2209582967,41.2883971,2.0642738,2,,,POINT (2.0642738 41.2883971)
2209583090,41.2890071,2.0631528,2,,,POINT (2.0631528 41.2890071)
2209583139,41.289692,2.0618181,2,,,POINT (2.0618181 41.289692)
2209583141,41.2897571,2.0616881,2,,,POINT (2.0616881 41.2897571)
2209583144,41.2897886,2.0616404,2,,,POINT (2.0616404 41.2897886)
2209583152,41.2898331,2.0615928,2,,,POINT (2.0615928 41.2898331)
2209583153,41.2898645,2.0615538,2,,,POINT (2.0615538 41.2898645)
2209583155,41.2899101,2.0614888,2,,,POINT (2.0614888 41.2899101)
2209583176,41.2900808,2.0611619,2,,,POINT (2.0611619 41.2900808)
2216908689,41.2914954,2.0555017,2,crossing,,POINT (2.0555017 41.2914954)
2216908724,41.2915775,2.0553676,2,crossing,,POINT (2.0553676 41.2915775)
2216977209,41.2902211,2.0608827,2,,,POINT (2.0608827 41.2902211)
2216977213,41.2903432,2.0606556,2,,,POINT (2.0606556 41.2903432)
2216977224,41.2905543,2.0602695,2,,,POINT (2.0602695 41.2905543)
2216977225,41.2906056,2.0601966,2,,,POINT (2.0601966 41.2906056)
2216977226,41.2906493,2.060132,2,,,POINT (2.060132 41.2906493)
2216977227,41.2906944,2.060071,2,,,POINT (2.060071 41.2906944)
2216977228,41.290734,2.0599907,2,,,POINT (2.0599907 41.290734)
2216977229,41.2907997,2.0598196,2,,,POINT (2.0598196 41.2907997)
2216977230,41.2908354,2.0566537,2,,,POINT (2.0566537 41.2908354)
2216977231,41.2908383,2.056877,2,,,POINT (2.056877 41.2908383)
2216977233,41.2908501,2.0563926,2,,,POINT (2.0563926 41.2908501)
2216977234,41.2908599,2.057099,2,,,POINT (2.057099 41.2908599)
2216977237,41.2908923,2.0573014,2,,,POINT (2.0573014 41.2908923)
2216977238,41.2908982,2.0560857,2,,,POINT (2.0560857 41.2908982)
2216977239,41.2909218,2.0595573,2,,,POINT (2.0595573 41.2909218)
2216977240,41.2909354,2.0574881,2,,,POINT (2.0574881 41.2909354)
2216977242,41.2909845,2.0576069,2,,,POINT (2.0576069 41.2909845)
2216977244,41.2910493,2.0577075,2,,,POINT (2.0577075 41.2910493)
2216977245,41.291115,2.057808,2,,,POINT (2.057808 41.291115)
2216977246,41.2911593,2.0557683,2,,,POINT (2.0557683 41.2911593)
2216977247,41.2911717,2.0557097,2,,,POINT (2.0557097 41.2911717)
2216977248,41.2911787,2.0556871,2,,,POINT (2.0556871 41.2911787)
2216977249,41.2911799,2.0590384,2,,,POINT (2.0590384 41.2911799)
2216977250,41.2911905,2.0556598,2,,,POINT (2.0556598 41.2911905)
2216977251,41.2912071,2.0578901,2,,,POINT (2.0578901 41.2912071)
2216977252,41.2912044,2.0556372,2,,,POINT (2.0556372 41.2912044)
2216977253,41.2912148,2.0556243,2,,,POINT (2.0556243 41.2912148)
2216977254,41.2912321,2.0556063,2,,,POINT (2.0556063 41.2912321)
2216977255,41.2912501,2.0555929,2,,,POINT (2.0555929 41.2912501)
2216977256,41.291266,2.0579643,2,,,POINT (2.0579643 41.291266)
2216977257,41.2912716,2.0555841,2,,,POINT (2.0555841 41.2912716)
2216977258,41.2913219,2.0555703,2,,,POINT (2.0555703 41.2913219)
2216977259,41.2913243,2.0580511,2,,,POINT (2.0580511 41.2913243)
2216977260,41.2913555,2.0586993,2,,,POINT (2.0586993 41.2913555)
2216977261,41.2913577,2.0555583,2,,,POINT (2.0555583 41.2913577)
2216977262,41.2913646,2.0581324,2,,,POINT (2.0581324 41.2913646)
2216977263,41.2913847,2.0581933,2,,,POINT (2.0581933 41.2913847)
2216977264,41.2913895,2.0586014,2,,,POINT (2.0586014 41.2913895)
2216977265,41.2913896,2.0555412,2,,,POINT (2.0555412 41.2913896)
2216977266,41.2914041,2.058269,2,,,POINT (2.058269 41.2914041)
2216977267,41.2914069,2.0585285,2,,,POINT (2.0585285 41.2914069)
2216977268,41.2914135,2.0555259,2,,,POINT (2.0555259 41.2914135)
2216977269,41.2914187,2.0583429,2,,,POINT (2.0583429 41.2914187)
2216977270,41.2914187,2.0584398,2,,,POINT (2.0584398 41.2914187)
2216977271,41.2914298,2.0555218,2,,,POINT (2.0555218 41.2914298)
2216977272,41.2914486,2.0555232,2,,,POINT (2.0555232 41.2914486)
2216977273,41.291459,2.0555282,2,,,POINT (2.0555282 41.291459)
2216977274,41.2914766,2.0555412,2,,,POINT (2.0555412 41.2914766)
2216977275,41.2915637,2.0553789,2,,,POINT (2.0553789 41.2915637)
2216977276,41.2916043,2.0552771,2,,,POINT (2.0552771 41.2916043)
2216977277,41.2916053,2.055297,2,,,POINT (2.055297 41.2916053)
2216977278,41.2916064,2.0552549,2,,,POINT (2.0552549 41.2916064)
2216977279,41.2916088,2.0553191,2,,,POINT (2.0553191 41.2916088)
2216977280,41.2916102,2.0552365,2,,,POINT (2.0552365 41.2916102)
2216977281,41.291614,2.0553371,2,,,POINT (2.0553371 41.291614)
2216977282,41.2916216,2.0551834,2,,,POINT (2.0551834 41.2916216)
2216977283,41.2916282,2.0551478,2,,,POINT (2.0551478 41.2916282)
2216977284,41.291632,2.0551192,2,,,POINT (2.0551192 41.291632)
2216977285,41.2916334,2.0550897,2,,,POINT (2.0550897 41.2916334)
2216977286,41.2916352,2.0550472,2,,,POINT (2.0550472 41.2916352)
2216977287,41.2916377,2.0546604,2,,,POINT (2.0546604 41.2916377)
2216977288,41.2916383,2.055019,2,,,POINT (2.055019 41.2916383)
2216977289,41.2916421,2.0549996,2,,,POINT (2.0549996 41.2916421)
2216977290,41.291649,2.0549816,2,,,POINT (2.0549816 41.291649)
2216977291,41.2916601,2.0549641,2,,,POINT (2.0549641 41.2916601)
2216977292,41.2917144,2.0547704,2,crossing,,POINT (2.0547704 41.2917144)
2216977293,41.2917597,2.0548353,2,,,POINT (2.0548353 41.2917597)
2216977294,41.2918569,2.0543815,2,,,POINT (2.0543815 41.2918569)
2216977295,41.2922301,2.0539032,2,,,POINT (2.0539032 41.2922301)
2216977297,41.2924674,2.0536115,2,,,POINT (2.0536115 41.2924674)
2216977298,41.2926935,2.053375,2,,,POINT (2.053375 41.2926935)
2216977300,41.2929669,2.0531129,2,,,POINT (2.0531129 41.2929669)
2216977302,41.2931972,2.0529319,2,,,POINT (2.0529319 41.2931972)
2216977305,41.2934622,2.0527472,2,,,POINT (2.0527472 41.2934622)
2216977307,41.2936606,2.0526217,2,,,POINT (2.0526217 41.2936606)
2216977314,41.2939214,2.0524906,2,,,POINT (2.0524906 41.2939214)
2238416859,41.2940606,2.0524242,2,,,POINT (2.0524242 41.2940606)
2238416861,41.2943322,2.052326,2,,,POINT (2.052326 41.2943322)
